Kernel,Metric,Configuration,Value
_Z12blend_kernelPfb,tex_fu_utilization,./heat.out_tex_fu_utilization_heat.out,1
_Z14float_to_colorPhPKf,tex_fu_utilization,./heat.out_tex_fu_utilization_heat.out,0
_Z17copy_const_kernelPf,tex_fu_utilization,./heat.out_tex_fu_utilization_heat.out,1
_Z12blend_kernelPfb,local_store_throughput,./heat.out_local_store_throughput_heat.out,598181943258
_Z14float_to_colorPhPKf,local_store_throughput,./heat.out_local_store_throughput_heat.out,23430890973615
_Z17copy_const_kernelPf,local_store_throughput,./heat.out_local_store_throughput_heat.out,599307154384
_Z12blend_kernelPfb,inst_replay_overhead,./heat.out_inst_replay_overhead_heat.out,0.000159672
_Z14float_to_colorPhPKf,inst_replay_overhead,./heat.out_inst_replay_overhead_heat.out,0
_Z17copy_const_kernelPf,inst_replay_overhead,./heat.out_inst_replay_overhead_heat.out,0.000179413
_Z12blend_kernelPfb,inst_bit_convert,./heat.out_inst_bit_convert_heat.out,0
_Z14float_to_colorPhPKf,inst_bit_convert,./heat.out_inst_bit_convert_heat.out,29360117
_Z17copy_const_kernelPf,inst_bit_convert,./heat.out_inst_bit_convert_heat.out,0
_Z12blend_kernelPfb,shared_load_transactions,./heat.out_shared_load_transactions_heat.out,0
_Z14float_to_colorPhPKf,shared_load_transactions,./heat.out_shared_load_transactions_heat.out,0
_Z17copy_const_kernelPf,shared_load_transactions,./heat.out_shared_load_transactions_heat.out,0
_Z12blend_kernelPfb,stall_pipe_busy,./heat.out_stall_pipe_busy_heat.out,0.751415
_Z14float_to_colorPhPKf,stall_pipe_busy,./heat.out_stall_pipe_busy_heat.out,0
_Z17copy_const_kernelPf,stall_pipe_busy,./heat.out_stall_pipe_busy_heat.out,2.85619
_Z12blend_kernelPfb,inst_fp_64,./heat.out_inst_fp_64_heat.out,0
_Z14float_to_colorPhPKf,inst_fp_64,./heat.out_inst_fp_64_heat.out,0
_Z17copy_const_kernelPf,inst_fp_64,./heat.out_inst_fp_64_heat.out,0
_Z12blend_kernelPfb,gst_transactions_per_request,./heat.out_gst_transactions_per_request_heat.out,4
_Z14float_to_colorPhPKf,gst_transactions_per_request,./heat.out_gst_transactions_per_request_heat.out,0
_Z17copy_const_kernelPf,gst_transactions_per_request,./heat.out_gst_transactions_per_request_heat.out,3.73002
_Z12blend_kernelPfb,local_memory_overhead,./heat.out_local_memory_overhead_heat.out,95.7277
_Z14float_to_colorPhPKf,local_memory_overhead,./heat.out_local_memory_overhead_heat.out,0
_Z17copy_const_kernelPf,local_memory_overhead,./heat.out_local_memory_overhead_heat.out,94.4462
_Z12blend_kernelPfb,gst_efficiency,./heat.out_gst_efficiency_heat.out,100
_Z14float_to_colorPhPKf,gst_efficiency,./heat.out_gst_efficiency_heat.out,53.224
_Z17copy_const_kernelPf,gst_efficiency,./heat.out_gst_efficiency_heat.out,98.0952
_Z12blend_kernelPfb,stall_memory_dependency,./heat.out_stall_memory_dependency_heat.out,39.8503
_Z14float_to_colorPhPKf,stall_memory_dependency,./heat.out_stall_memory_dependency_heat.out,0
_Z17copy_const_kernelPf,stall_memory_dependency,./heat.out_stall_memory_dependency_heat.out,34.3275
_Z12blend_kernelPfb,l2_write_throughput,./heat.out_l2_write_throughput_heat.out,414627
_Z14float_to_colorPhPKf,l2_write_throughput,./heat.out_l2_write_throughput_heat.out,17611718428732
_Z17copy_const_kernelPf,l2_write_throughput,./heat.out_l2_write_throughput_heat.out,601421024439
_Z12blend_kernelPfb,gst_throughput,./heat.out_gst_throughput_heat.out,6999851468
_Z14float_to_colorPhPKf,gst_throughput,./heat.out_gst_throughput_heat.out,226526034495
_Z17copy_const_kernelPf,gst_throughput,./heat.out_gst_throughput_heat.out,823301489
_Z12blend_kernelPfb,l2_read_transactions,./heat.out_l2_read_transactions_heat.out,1023
_Z14float_to_colorPhPKf,l2_read_transactions,./heat.out_l2_read_transactions_heat.out,18336976
_Z17copy_const_kernelPf,l2_read_transactions,./heat.out_l2_read_transactions_heat.out,722838
_Z12blend_kernelPfb,l2_atomic_throughput,./heat.out_l2_atomic_throughput_heat.out,0
_Z14float_to_colorPhPKf,l2_atomic_throughput,./heat.out_l2_atomic_throughput_heat.out,0
_Z17copy_const_kernelPf,l2_atomic_throughput,./heat.out_l2_atomic_throughput_heat.out,0
_Z12blend_kernelPfb,issued_ipc,./heat.out_issued_ipc_heat.out,0.583294
_Z14float_to_colorPhPKf,issued_ipc,./heat.out_issued_ipc_heat.out,0
_Z17copy_const_kernelPf,issued_ipc,./heat.out_issued_ipc_heat.out,0.647701
_Z12blend_kernelPfb,stall_memory_throttle,./heat.out_stall_memory_throttle_heat.out,43.4309
_Z14float_to_colorPhPKf,stall_memory_throttle,./heat.out_stall_memory_throttle_heat.out,0
_Z17copy_const_kernelPf,stall_memory_throttle,./heat.out_stall_memory_throttle_heat.out,40.2817
_Z12blend_kernelPfb,shared_load_throughput,./heat.out_shared_load_throughput_heat.out,0
_Z14float_to_colorPhPKf,shared_load_throughput,./heat.out_shared_load_throughput_heat.out,0
_Z17copy_const_kernelPf,shared_load_throughput,./heat.out_shared_load_throughput_heat.out,0
_Z12blend_kernelPfb,dram_read_transactions,./heat.out_dram_read_transactions_heat.out,662256
_Z14float_to_colorPhPKf,dram_read_transactions,./heat.out_dram_read_transactions_heat.out,7618666
_Z17copy_const_kernelPf,dram_read_transactions,./heat.out_dram_read_transactions_heat.out,531422
_Z12blend_kernelPfb,stall_not_selected,./heat.out_stall_not_selected_heat.out,0.948016
_Z14float_to_colorPhPKf,stall_not_selected,./heat.out_stall_not_selected_heat.out,0
_Z17copy_const_kernelPf,stall_not_selected,./heat.out_stall_not_selected_heat.out,1.43586
_Z12blend_kernelPfb,ldst_executed,./heat.out_ldst_executed_heat.out,19480933
_Z14float_to_colorPhPKf,ldst_executed,./heat.out_ldst_executed_heat.out,0
_Z17copy_const_kernelPf,ldst_executed,./heat.out_ldst_executed_heat.out,4197608
_Z12blend_kernelPfb,sysmem_write_throughput,./heat.out_sysmem_write_throughput_heat.out,39734
_Z14float_to_colorPhPKf,sysmem_write_throughput,./heat.out_sysmem_write_throughput_heat.out,7699275
_Z17copy_const_kernelPf,sysmem_write_throughput,./heat.out_sysmem_write_throughput_heat.out,462077
_Z12blend_kernelPfb,sysmem_write_transactions,./heat.out_sysmem_write_transactions_heat.out,7
_Z14float_to_colorPhPKf,sysmem_write_transactions,./heat.out_sysmem_write_transactions_heat.out,93
_Z17copy_const_kernelPf,sysmem_write_transactions,./heat.out_sysmem_write_transactions_heat.out,7
_Z12blend_kernelPfb,gld_throughput,./heat.out_gld_throughput_heat.out,0
_Z14float_to_colorPhPKf,gld_throughput,./heat.out_gld_throughput_heat.out,0
_Z17copy_const_kernelPf,gld_throughput,./heat.out_gld_throughput_heat.out,0
_Z12blend_kernelPfb,gld_transactions,./heat.out_gld_transactions_heat.out,0
_Z14float_to_colorPhPKf,gld_transactions,./heat.out_gld_transactions_heat.out,0
_Z17copy_const_kernelPf,gld_transactions,./heat.out_gld_transactions_heat.out,0
_Z12blend_kernelPfb,stall_constant_memory_dependency,./heat.out_stall_constant_memory_dependency_heat.out,0.00889329
_Z14float_to_colorPhPKf,stall_constant_memory_dependency,./heat.out_stall_constant_memory_dependency_heat.out,0
_Z17copy_const_kernelPf,stall_constant_memory_dependency,./heat.out_stall_constant_memory_dependency_heat.out,0.0444564
_Z12blend_kernelPfb,stall_inst_fetch,./heat.out_stall_inst_fetch_heat.out,0.0891905
_Z14float_to_colorPhPKf,stall_inst_fetch,./heat.out_stall_inst_fetch_heat.out,0
_Z17copy_const_kernelPf,stall_inst_fetch,./heat.out_stall_inst_fetch_heat.out,0.197225
_Z12blend_kernelPfb,sysmem_read_throughput,./heat.out_sysmem_read_throughput_heat.out,0
_Z14float_to_colorPhPKf,sysmem_read_throughput,./heat.out_sysmem_read_throughput_heat.out,397562763
_Z17copy_const_kernelPf,sysmem_read_throughput,./heat.out_sysmem_read_throughput_heat.out,0
_Z12blend_kernelPfb,achieved_occupancy,./heat.out_achieved_occupancy_heat.out,0.912977
_Z14float_to_colorPhPKf,achieved_occupancy,./heat.out_achieved_occupancy_heat.out,0
_Z17copy_const_kernelPf,achieved_occupancy,./heat.out_achieved_occupancy_heat.out,0.797129
_Z12blend_kernelPfb,flop_count_sp_mul,./heat.out_flop_count_sp_mul_heat.out,8388608
_Z14float_to_colorPhPKf,flop_count_sp_mul,./heat.out_flop_count_sp_mul_heat.out,29360117
_Z17copy_const_kernelPf,flop_count_sp_mul,./heat.out_flop_count_sp_mul_heat.out,0
_Z12blend_kernelPfb,shared_load_transactions_per_request,./heat.out_shared_load_transactions_per_request_heat.out,0
_Z14float_to_colorPhPKf,shared_load_transactions_per_request,./heat.out_shared_load_transactions_per_request_heat.out,0
_Z17copy_const_kernelPf,shared_load_transactions_per_request,./heat.out_shared_load_transactions_per_request_heat.out,0
_Z12blend_kernelPfb,sysmem_write_utilization,./heat.out_sysmem_write_utilization_heat.out,1
_Z14float_to_colorPhPKf,sysmem_write_utilization,./heat.out_sysmem_write_utilization_heat.out,1
_Z17copy_const_kernelPf,sysmem_write_utilization,./heat.out_sysmem_write_utilization_heat.out,1
_Z12blend_kernelPfb,inst_control,./heat.out_inst_control_heat.out,92274688
_Z14float_to_colorPhPKf,inst_control,./heat.out_inst_control_heat.out,285907536
_Z17copy_const_kernelPf,inst_control,./heat.out_inst_control_heat.out,20971520
_Z12blend_kernelPfb,l2_write_transactions,./heat.out_l2_write_transactions_heat.out,33
_Z14float_to_colorPhPKf,l2_write_transactions,./heat.out_l2_write_transactions_heat.out,192282487
_Z17copy_const_kernelPf,l2_write_transactions,./heat.out_l2_write_transactions_heat.out,8982430
_Z12blend_kernelPfb,gst_requested_throughput,./heat.out_gst_requested_throughput_heat.out,7033180489
_Z14float_to_colorPhPKf,gst_requested_throughput,./heat.out_gst_requested_throughput_heat.out,13533865689
_Z17copy_const_kernelPf,gst_requested_throughput,./heat.out_gst_requested_throughput_heat.out,802900650
_Z12blend_kernelPfb,inst_compute_ld_st,./heat.out_inst_compute_ld_st_heat.out,641728512
_Z14float_to_colorPhPKf,inst_compute_ld_st,./heat.out_inst_compute_ld_st_heat.out,201326548
_Z17copy_const_kernelPf,inst_compute_ld_st,./heat.out_inst_compute_ld_st_heat.out,130120138
_Z12blend_kernelPfb,local_store_transactions_per_request,./heat.out_local_store_transactions_per_request_heat.out,4
_Z14float_to_colorPhPKf,local_store_transactions_per_request,./heat.out_local_store_transactions_per_request_heat.out,0
_Z17copy_const_kernelPf,local_store_transactions_per_request,./heat.out_local_store_transactions_per_request_heat.out,4
_Z12blend_kernelPfb,sysmem_utilization,./heat.out_sysmem_utilization_heat.out,1
_Z14float_to_colorPhPKf,sysmem_utilization,./heat.out_sysmem_utilization_heat.out,1
_Z17copy_const_kernelPf,sysmem_utilization,./heat.out_sysmem_utilization_heat.out,1
_Z12blend_kernelPfb,issue_slot_utilization,./heat.out_issue_slot_utilization_heat.out,14.7221
_Z14float_to_colorPhPKf,issue_slot_utilization,./heat.out_issue_slot_utilization_heat.out,0
_Z17copy_const_kernelPf,issue_slot_utilization,./heat.out_issue_slot_utilization_heat.out,16.1227
_Z12blend_kernelPfb,inst_integer,./heat.out_inst_integer_heat.out,1350574080
_Z14float_to_colorPhPKf,inst_integer,./heat.out_inst_integer_heat.out,418895748
_Z17copy_const_kernelPf,inst_integer,./heat.out_inst_integer_heat.out,298279154
_Z12blend_kernelPfb,sysmem_read_transactions,./heat.out_sysmem_read_transactions_heat.out,0
_Z14float_to_colorPhPKf,sysmem_read_transactions,./heat.out_sysmem_read_transactions_heat.out,9169
_Z17copy_const_kernelPf,sysmem_read_transactions,./heat.out_sysmem_read_transactions_heat.out,0
_Z12blend_kernelPfb,inst_executed,./heat.out_inst_executed_heat.out,171150963
_Z14float_to_colorPhPKf,inst_executed,./heat.out_inst_executed_heat.out,0
_Z17copy_const_kernelPf,inst_executed,./heat.out_inst_executed_heat.out,37416560
_Z12blend_kernelPfb,flop_count_sp_fma,./heat.out_flop_count_sp_fma_heat.out,0
_Z14float_to_colorPhPKf,flop_count_sp_fma,./heat.out_flop_count_sp_fma_heat.out,2810098
_Z17copy_const_kernelPf,flop_count_sp_fma,./heat.out_flop_count_sp_fma_heat.out,0
_Z12blend_kernelPfb,local_load_transactions_per_request,./heat.out_local_load_transactions_per_request_heat.out,4
_Z14float_to_colorPhPKf,local_load_transactions_per_request,./heat.out_local_load_transactions_per_request_heat.out,0
_Z17copy_const_kernelPf,local_load_transactions_per_request,./heat.out_local_load_transactions_per_request_heat.out,4
_Z12blend_kernelPfb,dram_write_transactions,./heat.out_dram_write_transactions_heat.out,45080823
_Z14float_to_colorPhPKf,dram_write_transactions,./heat.out_dram_write_transactions_heat.out,168243590
_Z17copy_const_kernelPf,dram_write_transactions,./heat.out_dram_write_transactions_heat.out,8919651
_Z12blend_kernelPfb,local_load_transactions,./heat.out_local_load_transactions_heat.out,28835840
_Z14float_to_colorPhPKf,local_load_transactions,./heat.out_local_load_transactions_heat.out,20391244
_Z17copy_const_kernelPf,local_load_transactions,./heat.out_local_load_transactions_heat.out,5767168
_Z12blend_kernelPfb,sysmem_read_utilization,./heat.out_sysmem_read_utilization_heat.out,0
_Z14float_to_colorPhPKf,sysmem_read_utilization,./heat.out_sysmem_read_utilization_heat.out,0
_Z17copy_const_kernelPf,sysmem_read_utilization,./heat.out_sysmem_read_utilization_heat.out,0
_Z12blend_kernelPfb,tex_utilization,./heat.out_tex_utilization_heat.out,1
_Z14float_to_colorPhPKf,tex_utilization,./heat.out_tex_utilization_heat.out,2
_Z17copy_const_kernelPf,tex_utilization,./heat.out_tex_utilization_heat.out,1
_Z12blend_kernelPfb,inst_fp_32,./heat.out_inst_fp_32_heat.out,29360128
_Z14float_to_colorPhPKf,inst_fp_32,./heat.out_inst_fp_32_heat.out,85562981
_Z17copy_const_kernelPf,inst_fp_32,./heat.out_inst_fp_32_heat.out,4194304
_Z12blend_kernelPfb,gst_transactions,./heat.out_gst_transactions_heat.out,524288
_Z14float_to_colorPhPKf,gst_transactions,./heat.out_gst_transactions_heat.out,2998456
_Z17copy_const_kernelPf,gst_transactions,./heat.out_gst_transactions_heat.out,12324
_Z12blend_kernelPfb,inst_misc,./heat.out_inst_misc_heat.out,3359662080
_Z14float_to_colorPhPKf,inst_misc,./heat.out_inst_misc_heat.out,1346814940
_Z17copy_const_kernelPf,inst_misc,./heat.out_inst_misc_heat.out,739261358
_Z12blend_kernelPfb,cf_fu_utilization,./heat.out_cf_fu_utilization_heat.out,1
_Z14float_to_colorPhPKf,cf_fu_utilization,./heat.out_cf_fu_utilization_heat.out,0
_Z17copy_const_kernelPf,cf_fu_utilization,./heat.out_cf_fu_utilization_heat.out,1
_Z12blend_kernelPfb,warp_execution_efficiency,./heat.out_warp_execution_efficiency_heat.out,99.9926
_Z14float_to_colorPhPKf,warp_execution_efficiency,./heat.out_warp_execution_efficiency_heat.out,0
_Z17copy_const_kernelPf,warp_execution_efficiency,./heat.out_warp_execution_efficiency_heat.out,99.9823
_Z12blend_kernelPfb,tex_cache_transactions,./heat.out_tex_cache_transactions_heat.out,12713984
_Z14float_to_colorPhPKf,tex_cache_transactions,./heat.out_tex_cache_transactions_heat.out,53065936
_Z17copy_const_kernelPf,tex_cache_transactions,./heat.out_tex_cache_transactions_heat.out,2752512
_Z12blend_kernelPfb,local_load_throughput,./heat.out_local_load_throughput_heat.out,386591717964
_Z14float_to_colorPhPKf,local_load_throughput,./heat.out_local_load_throughput_heat.out,1724437352864
_Z17copy_const_kernelPf,local_load_throughput,./heat.out_local_load_throughput_heat.out,381779954984
_Z12blend_kernelPfb,inst_issued,./heat.out_inst_issued_heat.out,171095149
_Z14float_to_colorPhPKf,inst_issued,./heat.out_inst_issued_heat.out,0
_Z17copy_const_kernelPf,inst_issued,./heat.out_inst_issued_heat.out,37423670
_Z12blend_kernelPfb,gld_requested_throughput,./heat.out_gld_requested_throughput_heat.out,0
_Z14float_to_colorPhPKf,gld_requested_throughput,./heat.out_gld_requested_throughput_heat.out,44493460789
_Z17copy_const_kernelPf,gld_requested_throughput,./heat.out_gld_requested_throughput_heat.out,0
_Z12blend_kernelPfb,ldst_issued,./heat.out_ldst_issued_heat.out,19479378
_Z14float_to_colorPhPKf,ldst_issued,./heat.out_ldst_issued_heat.out,0
_Z17copy_const_kernelPf,ldst_issued,./heat.out_ldst_issued_heat.out,4197608
_Z12blend_kernelPfb,flop_count_sp_add,./heat.out_flop_count_sp_add_heat.out,20971520
_Z14float_to_colorPhPKf,flop_count_sp_add,./heat.out_flop_count_sp_add_heat.out,25139599
_Z17copy_const_kernelPf,flop_count_sp_add,./heat.out_flop_count_sp_add_heat.out,0
_Z12blend_kernelPfb,flop_count_dp_mul,./heat.out_flop_count_dp_mul_heat.out,0
_Z14float_to_colorPhPKf,flop_count_dp_mul,./heat.out_flop_count_dp_mul_heat.out,0
_Z17copy_const_kernelPf,flop_count_dp_mul,./heat.out_flop_count_dp_mul_heat.out,0
_Z12blend_kernelPfb,inst_inter_thread_communication,./heat.out_inst_inter_thread_communication_heat.out,0
_Z14float_to_colorPhPKf,inst_inter_thread_communication,./heat.out_inst_inter_thread_communication_heat.out,0
_Z17copy_const_kernelPf,inst_inter_thread_communication,./heat.out_inst_inter_thread_communication_heat.out,0
_Z12blend_kernelPfb,ldst_fu_utilization,./heat.out_ldst_fu_utilization_heat.out,1
_Z14float_to_colorPhPKf,ldst_fu_utilization,./heat.out_ldst_fu_utilization_heat.out,0
_Z17copy_const_kernelPf,ldst_fu_utilization,./heat.out_ldst_fu_utilization_heat.out,1
_Z12blend_kernelPfb,flop_count_sp_special,./heat.out_flop_count_sp_special_heat.out,0
_Z14float_to_colorPhPKf,flop_count_sp_special,./heat.out_flop_count_sp_special_heat.out,4585873
_Z17copy_const_kernelPf,flop_count_sp_special,./heat.out_flop_count_sp_special_heat.out,0
_Z12blend_kernelPfb,atomic_transactions_per_request,./heat.out_atomic_transactions_per_request_heat.out,0
_Z14float_to_colorPhPKf,atomic_transactions_per_request,./heat.out_atomic_transactions_per_request_heat.out,0
_Z17copy_const_kernelPf,atomic_transactions_per_request,./heat.out_atomic_transactions_per_request_heat.out,0
_Z12blend_kernelPfb,flop_dp_efficiency,./heat.out_flop_dp_efficiency_heat.out,0
_Z14float_to_colorPhPKf,flop_dp_efficiency,./heat.out_flop_dp_efficiency_heat.out,0
_Z17copy_const_kernelPf,flop_dp_efficiency,./heat.out_flop_dp_efficiency_heat.out,0
_Z12blend_kernelPfb,issue_slots,./heat.out_issue_slots_heat.out,170923668
_Z14float_to_colorPhPKf,issue_slots,./heat.out_issue_slots_heat.out,0
_Z17copy_const_kernelPf,issue_slots,./heat.out_issue_slots_heat.out,37423201
_Z12blend_kernelPfb,stall_sync,./heat.out_stall_sync_heat.out,0
_Z14float_to_colorPhPKf,stall_sync,./heat.out_stall_sync_heat.out,0
_Z17copy_const_kernelPf,stall_sync,./heat.out_stall_sync_heat.out,0
_Z12blend_kernelPfb,l2_read_throughput,./heat.out_l2_read_throughput_heat.out,23412966
_Z14float_to_colorPhPKf,l2_read_throughput,./heat.out_l2_read_throughput_heat.out,1711003676982
_Z17copy_const_kernelPf,l2_read_throughput,./heat.out_l2_read_throughput_heat.out,48397778162
_Z12blend_kernelPfb,stall_other,./heat.out_stall_other_heat.out,0.677829
_Z14float_to_colorPhPKf,stall_other,./heat.out_stall_other_heat.out,0
_Z17copy_const_kernelPf,stall_other,./heat.out_stall_other_heat.out,1.71568
_Z12blend_kernelPfb,stall_texture,./heat.out_stall_texture_heat.out,0.0643333
_Z14float_to_colorPhPKf,stall_texture,./heat.out_stall_texture_heat.out,0
_Z17copy_const_kernelPf,stall_texture,./heat.out_stall_texture_heat.out,0.316412
_Z12blend_kernelPfb,flop_count_dp_fma,./heat.out_flop_count_dp_fma_heat.out,0
_Z14float_to_colorPhPKf,flop_count_dp_fma,./heat.out_flop_count_dp_fma_heat.out,0
_Z17copy_const_kernelPf,flop_count_dp_fma,./heat.out_flop_count_dp_fma_heat.out,0
_Z12blend_kernelPfb,cf_issued,./heat.out_cf_issued_heat.out,4192035
_Z14float_to_colorPhPKf,cf_issued,./heat.out_cf_issued_heat.out,0
_Z17copy_const_kernelPf,cf_issued,./heat.out_cf_issued_heat.out,1183736
_Z12blend_kernelPfb,gld_transactions_per_request,./heat.out_gld_transactions_per_request_heat.out,0
_Z14float_to_colorPhPKf,gld_transactions_per_request,./heat.out_gld_transactions_per_request_heat.out,0
_Z17copy_const_kernelPf,gld_transactions_per_request,./heat.out_gld_transactions_per_request_heat.out,0
_Z12blend_kernelPfb,eligible_warps_per_cycle,./heat.out_eligible_warps_per_cycle_heat.out,1.13915
_Z14float_to_colorPhPKf,eligible_warps_per_cycle,./heat.out_eligible_warps_per_cycle_heat.out,0
_Z17copy_const_kernelPf,eligible_warps_per_cycle,./heat.out_eligible_warps_per_cycle_heat.out,1.37508
_Z12blend_kernelPfb,shared_store_transactions_per_request,./heat.out_shared_store_transactions_per_request_heat.out,0
_Z14float_to_colorPhPKf,shared_store_transactions_per_request,./heat.out_shared_store_transactions_per_request_heat.out,0
_Z17copy_const_kernelPf,shared_store_transactions_per_request,./heat.out_shared_store_transactions_per_request_heat.out,0
_Z12blend_kernelPfb,dram_write_throughput,./heat.out_dram_write_throughput_heat.out,9818451
_Z14float_to_colorPhPKf,dram_write_throughput,./heat.out_dram_write_throughput_heat.out,15831469921375
_Z17copy_const_kernelPf,dram_write_throughput,./heat.out_dram_write_throughput_heat.out,591672814117
_Z12blend_kernelPfb,sm_efficiency,./heat_2d.out_sm_efficiency_heat_2d.out,3.32662
_Z14float_to_colorPhPKf,sm_efficiency,./heat_2d.out_sm_efficiency_heat_2d.out,0
_Z17copy_const_kernelPf,sm_efficiency,./heat_2d.out_sm_efficiency_heat_2d.out,103.027
_Z12blend_kernelPfb,flop_count_sp,./heat_2d.out_flop_count_sp_heat_2d.out,29360128
_Z14float_to_colorPhPKf,flop_count_sp,./heat_2d.out_flop_count_sp_heat_2d.out,60119912
_Z17copy_const_kernelPf,flop_count_sp,./heat_2d.out_flop_count_sp_heat_2d.out,0
_Z12blend_kernelPfb,shared_store_throughput,./heat_2d.out_shared_store_throughput_heat_2d.out,0
_Z14float_to_colorPhPKf,shared_store_throughput,./heat_2d.out_shared_store_throughput_heat_2d.out,0
_Z17copy_const_kernelPf,shared_store_throughput,./heat_2d.out_shared_store_throughput_heat_2d.out,0
_Z12blend_kernelPfb,ipc,./heat_2d.out_ipc_heat_2d.out,0.585156
_Z14float_to_colorPhPKf,ipc,./heat_2d.out_ipc_heat_2d.out,0
_Z17copy_const_kernelPf,ipc,./heat_2d.out_ipc_heat_2d.out,0.676956
_Z12blend_kernelPfb,l2_atomic_transactions,./heat_2d.out_l2_atomic_transactions_heat_2d.out,0
_Z14float_to_colorPhPKf,l2_atomic_transactions,./heat_2d.out_l2_atomic_transactions_heat_2d.out,0
_Z17copy_const_kernelPf,l2_atomic_transactions,./heat_2d.out_l2_atomic_transactions_heat_2d.out,0
_Z12blend_kernelPfb,l2_tex_read_transactions,./heat_2d.out_l2_tex_read_transactions_heat_2d.out,2358610
_Z14float_to_colorPhPKf,l2_tex_read_transactions,./heat_2d.out_l2_tex_read_transactions_heat_2d.out,31935083
_Z17copy_const_kernelPf,l2_tex_read_transactions,./heat_2d.out_l2_tex_read_transactions_heat_2d.out,939360
_Z12blend_kernelPfb,dram_read_throughput,./heat_2d.out_dram_read_throughput_heat_2d.out,10528624494
_Z14float_to_colorPhPKf,dram_read_throughput,./heat_2d.out_dram_read_throughput_heat_2d.out,668607202820
_Z17copy_const_kernelPf,dram_read_throughput,./heat_2d.out_dram_read_throughput_heat_2d.out,30216283727
_Z12blend_kernelPfb,atomic_transactions,./heat_2d.out_atomic_transactions_heat_2d.out,0
_Z14float_to_colorPhPKf,atomic_transactions,./heat_2d.out_atomic_transactions_heat_2d.out,0
_Z17copy_const_kernelPf,atomic_transactions,./heat_2d.out_atomic_transactions_heat_2d.out,0
_Z12blend_kernelPfb,stall_exec_dependency,./heat_2d.out_stall_exec_dependency_heat_2d.out,16.7198
_Z14float_to_colorPhPKf,stall_exec_dependency,./heat_2d.out_stall_exec_dependency_heat_2d.out,0
_Z17copy_const_kernelPf,stall_exec_dependency,./heat_2d.out_stall_exec_dependency_heat_2d.out,22.3253
_Z12blend_kernelPfb,cf_executed,./heat_2d.out_cf_executed_heat_2d.out,3872890
_Z14float_to_colorPhPKf,cf_executed,./heat_2d.out_cf_executed_heat_2d.out,0
_Z17copy_const_kernelPf,cf_executed,./heat_2d.out_cf_executed_heat_2d.out,1445880
_Z12blend_kernelPfb,flop_count_dp,./heat_2d.out_flop_count_dp_heat_2d.out,0
_Z14float_to_colorPhPKf,flop_count_dp,./heat_2d.out_flop_count_dp_heat_2d.out,0
_Z17copy_const_kernelPf,flop_count_dp,./heat_2d.out_flop_count_dp_heat_2d.out,0
_Z12blend_kernelPfb,local_store_transactions,./heat_2d.out_local_store_transactions_heat_2d.out,0
_Z14float_to_colorPhPKf,local_store_transactions,./heat_2d.out_local_store_transactions_heat_2d.out,351765024
_Z17copy_const_kernelPf,local_store_transactions,./heat_2d.out_local_store_transactions_heat_2d.out,11010048
_Z12blend_kernelPfb,inst_per_warp,./heat_2d.out_inst_per_warp_heat_2d.out,1654.97
_Z14float_to_colorPhPKf,inst_per_warp,./heat_2d.out_inst_per_warp_heat_2d.out,0
_Z17copy_const_kernelPf,inst_per_warp,./heat_2d.out_inst_per_warp_heat_2d.out,363.466
_Z12blend_kernelPfb,warp_nonpred_execution_efficiency,./heat_2d.out_warp_nonpred_execution_efficiency_heat_2d.out,99.8818
_Z14float_to_colorPhPKf,warp_nonpred_execution_efficiency,./heat_2d.out_warp_nonpred_execution_efficiency_heat_2d.out,0
_Z17copy_const_kernelPf,warp_nonpred_execution_efficiency,./heat_2d.out_warp_nonpred_execution_efficiency_heat_2d.out,99.7046
_Z12blend_kernelPfb,flop_count_dp_add,./heat_2d.out_flop_count_dp_add_heat_2d.out,0
_Z14float_to_colorPhPKf,flop_count_dp_add,./heat_2d.out_flop_count_dp_add_heat_2d.out,0
_Z17copy_const_kernelPf,flop_count_dp_add,./heat_2d.out_flop_count_dp_add_heat_2d.out,0
_Z12blend_kernelPfb,shared_efficiency,./heat_2d.out_shared_efficiency_heat_2d.out,0
_Z14float_to_colorPhPKf,shared_efficiency,./heat_2d.out_shared_efficiency_heat_2d.out,0
_Z17copy_const_kernelPf,shared_efficiency,./heat_2d.out_shared_efficiency_heat_2d.out,0
_Z12blend_kernelPfb,shared_store_transactions,./heat_2d.out_shared_store_transactions_heat_2d.out,0
_Z14float_to_colorPhPKf,shared_store_transactions,./heat_2d.out_shared_store_transactions_heat_2d.out,0
_Z17copy_const_kernelPf,shared_store_transactions,./heat_2d.out_shared_store_transactions_heat_2d.out,0
_Z12blend_kernelPfb,tex_cache_throughput,./heat_2d.out_tex_cache_throughput_heat_2d.out,204134997015
_Z14float_to_colorPhPKf,tex_cache_throughput,./heat_2d.out_tex_cache_throughput_heat_2d.out,25903096246402
_Z17copy_const_kernelPf,tex_cache_throughput,./heat_2d.out_tex_cache_throughput_heat_2d.out,637926880991
_Z12blend_kernelPfb,tex_fu_utilization,./heat_2d.out_tex_fu_utilization_heat_2d.out,1
_Z14float_to_colorPhPKf,tex_fu_utilization,./heat_2d.out_tex_fu_utilization_heat_2d.out,0
_Z17copy_const_kernelPf,tex_fu_utilization,./heat_2d.out_tex_fu_utilization_heat_2d.out,1
_Z12blend_kernelPfb,local_store_throughput,./heat_2d.out_local_store_throughput_heat_2d.out,57742008842
